상품,商品,을 팔다,명사,
새,鳥,동물,명사,
새,新,새 옷,관형사,
새로,新,새로 사다,부사,
새롭다,新的,기억이,형용사,
새벽,曙光,에 일어나다,명사,
새해,新年,가 다가오다,명사,
색,顏色,색깔,명사,
색깔,顏色,이 진하다,명사,
샌드위치,三明治,음식,명사,
생각,思想,에 빠지다,명사,
생각나다,想起,할 말이,동사,
생기다,建成,건물이,동사,
생선,魚,을 굽다,명사,
생신,生辰,생일,명사,
생일,生日,파티,명사,
생활,生活,직장 생활,명사,
샤워,洗澡,를 하다,명사,
서너,三四個,서너 개,관형사,
서다,站,똑바로 서다,동사,
서두르다,倉促,준비를,동사,
서랍,抽屜,을 닫다,명사,
서로,互相,서로 믿다,부사,
서류,文件,문서,명사,
서른,三十,숫자,수사·관형사,
서비스,服務,서비스 정신,명사,
서양,西方,동양,명사,
서울,首爾,도시,명사,
서점,書店,책방,명사,
서쪽,西邊,방향,명사,
섞다,混合,물을,동사,
선물,禮物,을 받다,명사,
선배,前輩,후배,명사,
선생님,老師,국어 선생님,명사,
선선하다,涼快,날씨가,형용사,
선수,球員,축구 선수,명사,
선택,選擇,을 하다,명사,
선풍기,電風扇,를 켜다,명사,
설거지,洗碗,를 하다,명사,
설날,春節,명절,명사,
설렁탕,雪濃湯,음식,명사,
설명,解釋,을 듣다,명사,
설탕,糖,을 넣다,명사,
섬,島,제주도,명사,
섭섭하다,難過,서운하다,형용사,
성,姓,김 씨,명사,
성격,個性,이 좋다,명사,
성공,成功,실패,명사,
성적,成績,을 거두다,명사,
성함,名字,을 묻다,명사,
세,三,숫자,관형사,
세,歲,삼십 세,의존명사,
세계,世界,세계 여행,명사,
세다,強,주먹이,형용사,
세배,歲拜,를 드리다,명사,
세상,世界,이 넓다,명사,
세수,洗臉,얼굴,명사,
세우다,立,자리에서,동사,
세탁,洗滌,을 하다,명사,
세탁기,洗衣機,를 돌리다,명사,
세탁소,洗衣店,에 옷을 맡기다,명사,
센터,購物中心,쇼핑 센터,명사,
센티미터,釐米,단위,의존명사,
셋,三,숫자,수사,
셋째,第三,숫자,수사·관형사/명사,
소,牛,동물,명사,
소개,介紹,직업 소개,명사,
소고기,牛肉,를 먹다,명사,
소금,鹽,이 짜다,명사,
소리,聲音,가 나다,명사,
소설,小說,고전 소설,명사,
소식,消息,을 듣다,명사,
소주,燒酒,를 마시다,명사,
소중하다,珍貴,친구가,형용사,
소파,沙發,가구,명사,
소포,包裹,우편,명사,
소풍,野餐,을 가다,명사,
소화제,消化藥,약,명사,
속,裡,주머니 속,명사,
속도,速度,가 빠르다,명사,
속옷,內衣,을 입다,명사,
손,手,신체,명사,
손가락,手指,신체,명사,
손녀,孫女,를 돌보다,명사,
손님,客人,이 없다,명사,
손바닥,手掌,신체,명사,
손수건,手帕,으로 닦다,명사,
송편,松片,음식,명사,
쇼핑,購物,을 가다,명사,
수,數,숫자,명사,
수건,毛巾,으로 닦다,명사,
수고,辛苦,를 하다,명사,
수박,西瓜,을 먹다,명사,
수술,手術,을 받다,명사,
수업,課程,을 받다,명사,
수영,游泳,을 배우다,명사,
수영복,泳衣,을 입다,명사,
수영장,游泳池,에 다니다,명사,
수요일,星期三,요일,명사,
수저,餐具,를 놓다,명사,
수첩,筆記本,에 쓰다,명사,
숙제,作業,를 하다,명사,
순두부찌개,海鮮豆腐鍋,음식,명사,
순서,順序,를 매기다,명사,
숟가락,湯匙,을 들다,명사,
술,酒,을 마시다,명사,
술집,酒吧,에서 술을 마시다,명사,
숫자,數字,를 세다,명사,
쉬다,休息,그늘에서,동사,
쉬다,呼吸,숨을,동사,
쉰,五十,숫자,수사·관형사,
쉽다,容易,문제가 ,형용사,
슈퍼마켓,超級市場,에서 사다,명사,
스무,二十,숫자,관형사,
스물,二十,숫자,수사,
스스로,自己,나 스스로,부사/명사,
스웨터,毛衣,를 입다,명사,
스카프,圍巾,를 매다,명사,
스케이트,溜冰鞋,를 신다,명사,
스키,滑雪板,를 신다,명사,
스키장,滑雪場,에서 놀다,명사,
스타,星星,인기 스타,명사,
스트레스,壓力,를 풀다,명사,
스파게티,義大利麵,음식,명사,
스포츠,體育,스포츠 경기,명사,
슬퍼하다,悲傷,이별을,동사,
슬프다,悲傷,마음이,형용사,
슬픔,悲傷,에 잠기다,명사,
습관,習慣,을 기르다,명사,
시,市,서울시,명사,
시,時,몇 시/태어난 시,명사/의존명사,
시간,時間,이 걸리다,명사/의존명사,
시간표,時間表,를 짜다,명사,
시계,時鐘,시간,명사,
시골,鄉村,에 살다,명사,
시끄럽다,吵鬧,소리가,형용사,
시내,市區,시외,명사,
시다,酸,맛이,형용사,
시민,公民,을 설득하다,명사,
시어머니,婆婆,를 모시다,명사,
시원하다,清爽,공기가,형용사,
시월,十月,달(월),명사,
시작,開始,끝,명사,
시장,市場,에 가다,명사,
시청,市政府,시청 공무원,명사,
시키다,命令,일을,동사,
시험,考試,을 보다,명사,
식구,家屬,가족,명사,
식다,變涼,국이,동사,
식당,飯館,에서 식사하다,명사,
식빵,吐司,을 먹다,명사,
식사,餐點,를 하다,명사,
식초,醋,를 넣다,명사,
식탁,飯桌,을 차리다,명사,
식품,食品,을 섭취하다,명사,
신다,穿,양말을,동사,
신랑,新郎,신부,명사,
신문,報紙,을 읽다,명사,
신발,鞋子,을 신다,명사,
신부,新娘,신랑,명사,
신분증,身份證,을 확인하다,명사,
신선하다,新鮮,과일이,형용사,
신청,申請,을 받다,명사,
신호,訊號,를 기다리다,명사,
신호등,信號燈,을 기다리다,명사,
신혼여행,蜜月,을 떠나다,명사,
싣다,載,짐을,동사,
실례,失禮,가 되다,명사,
실수,失誤,를 하다,명사,
실패,失敗,성공,명사,
싫다,討厭,일이,형용사,
싫어하다,討厭,몹시 싫어하다,동사,
심다,種植,나무를,동사,
심심하다,無聊,지루하고 심심하다,형용사,
심하다,嚴重,장난이,형용사,
십,十,숫자,수사/관형사,
십만,十萬,숫자,수사·관형사,
십이월,十二月,달(월),명사,
십일월,十一月,달(월),명사,
싱겁다,味道淡,맛이,형용사,
싸다,打包,짐을,동사,
싸다,便宜,가격이,형용사,
싸우다,打架,친구와,동사,
쌀,米,보리,명사,
쌀쌀하다,寒冷,날씨가,형용사,
쌓다,堆積,물건을,동사,
썰다,切,오이를,동사,
쓰다,寫,글자를,동사,
쓰다,戴,모자를,동사,
쓰다,使用,컴퓨터를,동사,
쓰다,苦,맛이,형용사,
쓰레기,垃圾,를 줍다,명사,
쓰레기통,垃圾桶,을 버리다,명사,
씨,先生/女士,마이클 씨,의존명사,
씹다,嚼,껌을,동사,
씻다,洗,손을,동사,
아,啊,"아, 그래요?",감탄사,
아가씨,小姐,아줌마,명사,
아기,嬰兒,가 울다,명사,
아까,剛才,아까 먹다,부사/명사,
아나운서,播音員,직업,명사,
아내,妻子,남편,명사,
아니,不,대답,감탄사,
아니다,不是,−,형용사,
아니요,不是,대답,감탄사,
아들,兒子,을 낳다,명사,
아래,下面,위치,명사,
아래쪽,下側,방향,명사,
아르바이트,打工,를 구하다,명사,
아름답다,美麗,모습이,형용사,
아마,可能,아마 -을 것이다,부사,
아무,任何,아무도/아무 데도,관형사/대명사,
아무것,任何東西,이나 괜찮다,명사,
아무리,無論,아무리 아이라고 해도,부사,
아버님,父親,가족,명사,
아버지,父親,가족,명사,
아빠,爸爸,가족,명사,
아이,兒童,어른,명사,
아이스크림,雪糕,을 먹다,명사,
아저씨,師傅,아주머니,명사,
아주,非常,아주 쉽다,부사,
아주머니,阿姨,아저씨,명사,
아줌마,阿姨,아주머니,명사,
아직,還,아직 없다,부사,
아침,早上,이 되다,명사,
아파트,公寓,에 살다,명사,
아프다,疼,다리가,형용사,
아홉,九,숫자,수사/관형사,
아흔,九十,숫자,수사/관형사,
악기,樂器,를 연주하다,명사,
안,裡,밖,명사,
안,不,안 춥다,부사,
안개,霧,가 끼다,명사,
안경,眼鏡,을 쓰다,명사,
안내,導遊,관광,명사,
안내문,通知,을 받다,명사,
안녕,你好,친구야! 안녕.,명사/감탄사,
안녕히,再見,안녕히 계세요,부사,
안다,抱,아기를,동사,
안되다,不行,공부가,동사,
안전,安全,을 지키다,명사,
안쪽,裡面,바깥쪽,명사,
앉다,坐,의자에,동사,
알다,知道,사실을,동사,
알리다,通知,사실을,동사,
알맞다,適合,크기가 ,형용사,
알아보다,查閱,정보를,동사,
앞,前,으로 나가다,명사,
앞쪽,前面,으로 향하다,명사,
애,孩子,어른,명사,
애인,愛人,연인,명사,
앨범,專輯,사진,명사,
야,喂,"야, 같이 가자",감탄사,
야구,棒球,축구,명사,
야채,蔬菜,를 먹다,명사,
약,約,약 1시간,관형사,
약,藥,을 먹다,명사,
약간,少許,약간 크다,부사/명사,
약국,藥局,에 가다,명사,
약사,藥劑師,가 되다,명사,
약속,約定,을 지키다,명사,
약하다,弱,힘이,형용사,
얇다,薄的；細的,두께가,형용사,
양말,襪子,을 신다,명사,
양복,西裝,을 입다,명사,
양식,西式,한식,명사,
양식집,西餐廳,에 가다,명사,
양치질,刷牙,을 하다,명사,
얘기,故事,를 들려주다,명사,
어,噢,"어, 이게 뭐야?",감탄사,
어깨,肩膀,신체,명사,
어느,哪個,어느 나라,관형사,
어둡다,暗的,조명이,형용사,
어디,哪裡,어디예요?,대명사,
어떠하다,如何,생각이,형용사,
어떤,哪種,어떤 느낌,관형사,
어떻다,怎麼樣,마음이,형용사,
어렵다,困難,문제가 ,형용사,
어른,大人,이 되다,명사,
어리다,年輕,나이가,형용사,
어린아이,小孩,와 놀다,명사,
어린이,兒童,사람,명사,
어머니,母親,가족,명사,
어머님,母親,가족,명사,
어서,趕快,어서 일어나,부사,
어울리다,交際,사람들과,동사,
어제,昨天,오늘,부사/명사,
어젯밤,昨晚,시간,명사,
억,億,숫자,수사·관형사,
언니,姐姐,가족,명사,
언어,語言,로 표현하다,명사,
언제,什麼時候,언제예요?,대명사/부사,
언제나,總是,언제나 함께,부사,
얻다,得到,물건을 ,동사,
얼굴,臉,신체,명사,
얼다,凍結,얼음이,동사,
얼마,多少,얼마예요?,명사,
얼마나,多少,얼마나 예쁜지,부사,
얼음,冰,이 녹다,명사,
엄마,媽媽,가족,명사,
없다,無,재미가,형용사/동사,
엉덩이,屁股,신체,명사,
에어컨,空調,을 켜다,명사,
엘리베이터,電梯,를 타다,명사,
여권,護照,을 발급하다,명사,
여기,這裡,장소,대명사,
여기저기,到處,장소,명사,
여덟,八,숫자,수사·관형사,
여동생,妹妹,가족,명사,
여든,八十,숫자,수사·관형사,
여러,多個,여러 나라,관형사,
여러분,大家,국민 여러분,대명사,
여름,夏天,계절,명사,
여보세요,喂,전화,감탄사,
여섯,六,숫자,수사·관형사,
여성,女人,남성,명사,
여자,女人,남자,명사,
여쭙다,請問,선생님께,동사,
여학생,女學生,남학생,명사,
여행,旅行,을 가다,명사,
여행사,旅行社,에서 일하다,명사,
여행지,旅遊地點,로 떠나다,명사,
역,車站,에 내리다,명사,
역사,歷史,한국의,명사,
역시,亦,나 역시,부사,
연결,連接,을 끊다,명사,
연극,戲劇,을 보다,명사,
연락,聯繫,을 주다,명사,
연락처,聯絡方式,를 남기다,명사,
연말,年終,이 되다,명사,
연세,年齡,가 드시다,명사,
연습,練習,피아노 연습,명사,
연예인,藝人,직업,명사,
연필,鉛筆,로 쓰다,명사,
연휴,連假,연휴 동안 쉬다,명사,
열,十天,숫자,수사·관형사,
열,發燒,이 나다,명사,
열다,開,문을,동사,
열리다,開,문이,동사,
열쇠,鑰匙,로 열다,명사,
열심히,努力地,열심히 공부하다,부사,
열차,火車,를 타다,명사,
열흘,十天,시간,명사,
엽서,明信片,를 보내다,명사,
영,零,숫자,명사,
영국,英國,나라,명사,
영수증,收據,을 받다,명사,
영어,英語,언어,명사,
영하,零下,로 떨어지다,명사,
영화,電影,를 보다,명사,
영화관,電影院,에 가다,명사,
영화배우,電影明星,직업,명사,
옆,旁邊,오른쪽 옆,명사,
옆집,隔壁,에 살다,명사,
예,例,대답,감탄사,
예매,預約,영화표 예매,명사,
예쁘다,漂亮,얼굴이,형용사,
예순,六十,숫자,수사·관형사,
예술,藝術,예술 작품,명사,
예습,預習,복습,명사,
예약,預約,호텔 예약,명사,
옛,舊,옛 친구,관형사,
옛날,從前,먼 옛날,명사,
오,五,숫자,수사·관형사,
오늘,今天,시간,부사/명사,
오다,來,한국에,동사,
오래,久,오래 쓰다,부사,
오래간만,久違,오래간만에 만나다,명사,
오래되다,老舊的,집이 ,형용사,
오랜만,好久不見,오랜만에 만나다,명사,
오랫동안,很長一段時間,오랫동안 사귀다,명사,
오렌지,橙,과일,명사,
오르다,上升,값이,동사,
오른손,右手,왼손,명사,
오른쪽,右邊,왼쪽,명사,
오빠,哥哥,가족,명사,
오십,五十,숫자,수사/관형사,
오월,五月,달(월),명사,
오이,黃瓜,채소,명사,
오전,上午,오후,명사,
오후,下午,오전,명사,
온도,溫度,가 높다,명사,
올라가다,爬上,나무에,동사,
올라오다,上來,산에,동사,
올리다,提高,값을,동사,
올림,敬啟,편지,명사,
올림픽,奧林匹克,올림픽 경기,명사,
올해,今年,시간,명사,
옳다,正確,생각이,형용사,
옷,衣服,을 입다,명사,
옷걸이,衣架,에 걸다,명사,
옷장,衣櫃,에 넣다,명사,
와,哇,"와, 정말 반갑다",감탄사,
와이셔츠,襯衫,를 입다,명사,
완전히,完全地,완전히 끝나다,부사,
왕,王,이 되다,명사,
왜,為什麼,왜 그래?,부사,
왜냐하면,因為，由於,−,부사,
외국,外國,에 가다,명사,
외국어,外語,로 말하다,명사,
외국인,外國人,을 만나다,명사,
외롭다,孤獨,삶이,형용사,
외우다,記,단어를,동사,
외출,外出,을 준비하다,명사,
왼손,左手,오른손,명사,
왼쪽,左邊,오른쪽,명사,
요금,費用,전화 요금,명사,
요리,料理,방법,명사,
요리사,廚師,직업,명사,
요일,星期,시간,명사,
요즘,最近,시간,명사,
우동,烏冬,을 먹다,명사,
우리,我們,우리 가족,대명사,
우리나라,我國,우리나라 사람,명사,
우산,雨傘,을 쓰다,명사,
우선,首先,먼저,부사,
우유,牛奶,를 마시다,명사,
우체국,郵局,에 가다,명사,
우표,郵票,를 붙이다,명사,
운동,健身房,운동 시설,명사,
운동복,運動服,을 입다,명사,
운동장,運動場,을 뛰다,명사,
운동화,運動鞋,를 신다,명사,
운전,駕駛,초보 운전,명사,
운전사,司機,직업,명사,
울다,哭,아기가,동사,
울산,蔚山,도시,명사,
울음,哭泣,을 그치다,명사,
움직이다,移動,몸을,동사,
웃다,笑,활짝 웃다,동사,
웃음,笑,이 나다,명사,
원,圓,천 원,의존명사,
원피스,連衣裙,를 입다,명사,
원하다,希望,도움을 ,동사,
월,月,몇 월,명사/의존명사,
월급,薪水,을 받다,명사,
월요일,星期一,요일,명사,
위,上,아래,명사,
위쪽,向,을 향하다,명사,
위치,位置,를 정하다,명사,
위험,危險,이 닥치다,명사,
유리,玻璃,가 깨지다,명사,
유명,著名,유명 가수,명사,
유월,六月,달(월),명사,
유치원,幼稚園,에 입학하다,명사,
유학,留學,을 가다,명사,
유학생,留學生,유학생 신분,명사,
유행,時尚,을 따르다,명사,
육,六,숫자,수사/관형사,
육교,天橋,를 건너다,명사,
육십,六十,숫자,수사/관형사,
윷놀이,柶戲,를 하다,명사,
은행,銀行,에 입금하다,명사,
음,嗯,"음, 그럴 듯하다",감탄사,
음료,飲料,를 마시다,명사,
음료수,飲料,물,명사,
음식,食物,을 먹다,명사,
음식점,飯店,에서 식사하다,명사,
음악,音樂,을 듣다,명사,
음악가,音樂家,가 연주하다,명사,
응,是的,대답,감탄사,
의미,意義,가 있다,명사,
의사,醫生,치과 의사,명사,
의자,椅子,에 앉다,명사,
이,牙,를 닦다,명사,
이,這,"그, 저 ",대명사/관형사,
이,這,둘 ,수사/관형사,
이거,這,이것,대명사,
이것,這,−,대명사,
이곳,這個地方,장소,대명사,
이기다,贏得,경기에서,동사,
이날,這天,이날 공연,명사,
이다,是,책이다,조사,
이따가,待會兒,이따가 가다,부사,
이때,這個時候,를 놓치다,명사,
이런,這種,이런 일,관형사,
이렇다,如此,결과가,형용사,
이르다,早,빠르다,형용사,
이름,名字,을 묻다,명사,
이마,額頭,신체,명사,
이모,姑媽,친척,명사,
이미,已經,이미 끝나다,부사,
이번,本,이번 주,명사,
이분,這位,그분,대명사,
이불,棉被,을 덮다,명사,
이사,搬家,를 가다,명사,
이삿짐,搬家行李,을 싸다,명사,
이상,以上,한 시간 이상,명사,
이상,異常,이상 기온,명사,
이십,二十,숫자,수사/관형사,
이야기,故事,를 들려주다,명사,
이용,利用,이 많다,명사,
이웃,鄰居,이웃 나라,명사,
이월,二月,달(월),명사,
이유,理由,를 묻다,명사,
이전,以前,이전의 경험,명사,
이제,現在,이제부터,명사/부사,
이쪽,這方面,으로 향하다,대명사,
이틀,兩天,이 지나다,명사,
이해,理解,가 쉽다,명사,
이후,之後,이후의 삶,명사,
익다,成熟,과일이 ,동사,
익숙하다,熟悉,기계에,형용사,
인기,人氣,가 많다,명사,
인도네시아,印尼,나라,명사,
인분,份,삼 인분,의존명사,
인사,問候,아침 인사,명사,
인삼,人參,을 달이다,명사,
인정받다,得到認可,능력을,동사,
인천,仁川,지명,명사,
인터넷,互聯網,에 접속하다,명사,
인형,玩偶,인형 놀이,명사,
일,事,이 쌓이다,명사,
일,一,숫자,수사/관형사,
일,日,삼 일,명사/의존명사,
일곱,七,숫자,수사/관형사,
일기,日記,를 쓰다,명사,
일본,日本,나라,명사,
일부,一部分,일부 지역,명사,
일식,日式食物,음식,명사,
일식집,日式餐廳,에서 먹다,명사,
일어나다,起來,일찍 일어나다,동사,
일어서다,站起,자리에서 ,동사,
일요일,星期日,요일,명사,
일월,日月,달(월),명사,
일주일,一週,이 걸리다,명사,
일찍,早,일찍 일어나다,부사,
일흔,七十,숫자,수사·관형사,
읽다,閱讀,책을,동사,
잃다,失去,물건을,동사,
잃어버리다,失去,물건을 ,동사,
입,口,을 열다,명사,
입구,地鐵,지하철,명사,
입다,穿,옷을,동사,
입술,嘴唇,신체,명사,
입원,住院,입원 환자,명사,
입장권,入場券,을 사다,명사,
입학,入學,대학 입학,명사,
입학시험,入學考試,에 합격하다,명사,
있다,在,집에,동사/형용사,
잊다,忘記,번호를,동사,
잊어버리다,忘記,번호를,동사,
잎,葉,이 떨어지다,명사,
자기소개,自我介紹,를 하다,명사,
자꾸,經常,자꾸 반복하다,부사,
자다,睡覺,잠을,동사,
자동차,汽車,를 운전하다,명사,
자동판매기,自動販賣機,를 누르다,명사,
자라다,生長,나무가,동사,
자랑,自豪,을 하다,명사,
자르다,剪,머리를,동사,
자리,座位,에 앉다,명사,
자세히,詳細,자세히 알다,부사,
자식,子女,을 기르다,명사,
자신,自己,나 자신,명사,
자연,自然,으로 돌아가다,명사/부사,
자유,自由,를 누리다,명사,
자장면,炸醬麵,음식,명사,
자전거,自行車,를 타다,명사,
자주,經常,자주 만나다,부사,
자판기,自動販賣機,커피 자판기,명사,
작년,去年,시간,명사,
작다,小,얼굴이,형용사,
잔,杯 ,커피 잔,명사,
잔치,宴會,생일 잔치,명사,
잘,好,잘 알다,부사,
잘되다,運作良好/順利,일이,동사,
잘못,有很多錯誤,이 많다,부사/명사,
잘못되다,出錯,순서가,동사,
잘못하다,做錯,선택을,동사,
잘생기다,英俊,얼굴이,형용사,
잘하다,擅長,외국어를,동사,
잠,睡,을 자다,명사,
잠깐,請稍等,잠깐 기다리다,부사/명사,
잠시,暫時,잠시 기다리다,부사/명사,
잠자다,睡覺,새근새근 잠자다,동사,
잡다,握,손을,동사,
잡수시다,吃,진지를,동사,
잡지,雜誌,를 보다,명사,
잡채,雜菜,음식,명사,
장,張,한 장,의존명사,
장갑,手套,을 끼다,명사,
장난감,玩具,을 가지고 놀다,명사,
장마,梅雨,가 오다,명사,
장미,玫瑰,꽃,명사,
장소,場所,를 정하다,명사,
재료,材 料,를 준비하다,명사,
재미,趣味,가 있다,명사,
재미없다,無趣,이야기가,형용사,
재미있다,有趣,이야기가,형용사,
재채기,打噴嚏,가 나오다,명사,
저,我,사람(1인칭),대명사,
저,那,이도 저도,대명사/관형사,
저,喂,"저, 있잖아요.",감탄사,
저거,那個,저것,대명사,
저것,那個,−,대명사,
저곳,那邊,장소,대명사,
저금,儲蓄,을 하다,명사,
저기,那裡,장소,대명사,
저녁,傍晚,이 되다,명사,
저런,那樣的,그런,관형사,
저렇다,那樣的,−,형용사,
저번,上次,저번 주,명사,
저분,那位,이분,대명사,
저쪽,那一邊,방향,대명사,
저희,我們,저희 회사,대명사,
적다,寫,이름을,동사,
적다,少,양이,형용사,
적당하다,價格適中,가격이 ,형용사,
전,全,전 세계,관형사,
전,前,오래 전,명사/관형사,
전공,主修,을 결정하다,명사,
전기,電力,가 끊기다,명사,
전부,全部,전부 모이다,명사/부사,
전철,地鐵,을 타다,명사,
전체,全部,전체 국민,명사,
전하다,傳達,편지를,동사,
전혀,完全不,전혀 모르다,부사,
전화,電話,를 걸다,명사,
전화기,電話機,가 울리다,명사,
전화번호,電話號碼,를 묻다,명사,
젊다,年輕,나이가,형용사,
점수,分數,가 높다,명사,
점심,午餐,에 만나다,명사,
점심때,午餐時間,가 되다,명사,
점심시간,午餐時間,이 되다,명사,
점점,漸漸,점점 추워지다,부사,
접다,摺,종이를,동사,
접시,盤,에 담다,명사,
젓가락,筷子,을 쓰다,명사,
정거장,車站,버스 정거장,명사,
정도,程度,어느 정도,명사,
정류장,公車站,버스 정류장,명사,
정리,整理,책상 정리,명사,
정말,真的,정말 좋다,명사/부사,
정문,正門,으로 다니다,명사,
정신없이,忙碌地,정신없이 일하다,부사,
정원,庭園,을 가꾸다,명사,
정하다,決定,약속을 ,동사,
정형외과,骨科,에서 치료하다,명사,
정확,精確,발음이,명사,
젖다,變濕,옷이 ,동사,
제,我,사람(1인칭),대명사,
제목,標題,을 짓다,명사,
제일,最,제일 좋아하다,명사/부사,
제주도,濟州島,지명,명사,
조금,一點,조금 먹다,명사/부사,
조금씩,一點點,조금씩 가다,부사,
조심,小心,운전 조심,명사,
조용하다,安靜,집이 ,형용사,
조용히,安靜地,조용히 말하다,부사,
조카,姪子,가족,명사,
졸다,打盹,깜빡 졸다,동사,
졸업,畢業,입학,명사,
좀,稍微,좀 비싸다,부사,
좁다,狹窄,방이,형용사,
종류,種類,가 다양하다,명사,
종업원,服務員,직업,명사,
종이,紙,에 쓰다,명사,
좋다,好,날씨가,형용사,
좋아하다,喜歡,꽃을,동사,
죄송하다,抱歉,마음이,형용사,
주,週,이번 주 ,의존명사/명사,
주다,給,선물을 ,동사,
주로,主要,주로 말하다,부사,
주말,週末,을 보내다,명사,
주머니,口袋,에 넣다,명사,
주무시다,睡覺,잠을,동사,
주문,訂單,을 받다,명사,
주변,周邊,주변 환경,명사,
주부,家庭主婦,로 살다,명사,
주사,注射,를 맞다,명사,
주소,地址,를 적다,명사,
주스,果汁,를 마시다,명사,
주위,周圍,눈 주위,명사,
주인,店主,가게 주인,명사,
주일,禮拜,이번 주일,명사/의존명사,
주차,停車,주차 위반,명사,
주차장,停車場,에 세우다,명사,
주황색,橙色,색깔,명사,
죽다,死,사람이,동사,
준비,準備,출근 준비,명사,
줄,繩,을 감다,명사,
줄다,縮小,크기가 ,동사,
줄이다,調低音量,소리를,동사,
줍다,撿,쓰레기를,동사,
중,中,회의 중,의존명사,
중간,中間,집과 학교의 중간,명사,
중국,中國,나라 ,명사,
중국집,中菜館,에 주문하다,명사,
중심,中心,서울의 중심,명사,
중앙,中央,무대 중앙,명사,
중요,重要,중요 자료,명사,
중학교,初中,에 입학하다,명사,
중학생,中學生,이 되다,명사,
즐거워하다,快樂,매우 즐거워하다,동사,
즐겁다,快樂,마음이,형용사,
즐기다,享受... 的樂趣,휴가를 ,동사,
지각,遲到,을 하다,명사,
지갑,錢包,에 넣다,명사,
지금,現在,지금부터 ,명사/부사,
지나가다,流逝,시간이,동사,
지나다,經過,시간이,동사,
지난달,上個月,시간,명사,
지난번,上次,시간,명사,
지난주,上週,시간,명사,
지난해,去年,시간,명사,
지내다,過,잘 지내다,동사,
지다,輸,경기에서,동사,
지도,地圖,를 보다,명사,
지루하다,無聊,수업이,형용사,
지르다,叫喊,소리를,동사,
지방,地方,남쪽 지방,명사,
지우개,橡皮擦,로 지우다,명사,
지우다,擦拭,지우개로,동사,
지키다,保護,나라를,동사,
지하,地下,로 내려가다,명사,
지하도,地下道,를 건너다,명사,
지하철,地下鐵,을 타다,명사,
지하철역,地鐵站,에 도착하다,명사,
직업,職業,을 구하다,명사,
직원,職員,을 모집하다,명사,
직장,職場,에 다니다,명사,
직접,直接,직접 만나다,명사/부사,
진짜,真的,진짜 괜찮다,명사/부사,
진하다,濃,안개가,형용사,
질문,問題,에 답하다,명사,
짐,行李,을 싸다,명사,
집,家,에 살다,명사,
집들이,喬遷之喜,에 초대하다,명사,
집안일,家務,을 보다,명사,
짓다,建造,집을,동사,
짜다,鹹,맛이,형용사,
짜증,惱人,을 내다,명사,
짝,配,을 맞추다,명사,
짧다,短,다리가,형용사,
짬뽕,炒碼麵,음식,명사,
쪽,方/邊,방향,의존명사,
찌개,鍋,를 끓이다,명사,
찌다,發胖,살이,동사,
찌다,蒸,감자를,동사,
찍다,蓋,도장을,동사,
차,汽車,자동차,명사,
차,茶,를 마시다,명사,
차갑다,冷,물이,형용사,
차다,充滿,공간이,동사,
차다,踢,공을,동사,
차다,戴上,시계를,동사,
차다,冰冷,바람이,형용사,
차례,順序,지키다,명사,
착하다,善良,마음이,형용사,
찬물,冷水,을 마시다,명사,
참,很,참 좋다,부사,
참다,忍住,기침을,동사,
참외,香瓜,과일,명사,
창문,窗,을 열다,명사,
찾다,尋找,지갑을,동사,
찾아가다,去找,교실로,동사,
찾아보다,找找看,수첩을,동사,
찾아오다,来找,손님이,동사,
채소,蔬菜,를 먹다,명사,
책,書,을 읽다,명사,
책상,桌子,가구,명사,
책장,書櫃,가구,명사,
처음,最初,처음 시작하다,명사,
천,仟,숫자,수사·관형사,
천만,千萬,숫자,수사·관형사/명사/부사,
천천히,慢慢地,천천히 가다,부사,
첫,初,첫 만남,관형사,
첫날,第一天,새해 첫날,명사,
첫째,第一,첫째 시간,수사·관형사/명사,
청년,青年,젊은 청년,명사,
청바지,牛仔褲,를 입다,명사,
청소,清潔,화장실 청소,명사,
청소년,青少年,청소년 시절,명사,
체육관,體育館,실내 체육관,명사,
체크무늬,格紋,체크무늬 남방,명사,
쳐다보다,望,하늘을,동사,
초,初,초기,의존명사,
초,秒,시간,의존명사,
초대,邀請,를 하다,명사,
초대장,請柬,을 보내다,명사,
초등학교,小學,에 입학하다,명사,
초등학생,小學生,이 되다,명사,
초록색,綠色,색깔,명사,
초콜릿,巧克力,을 먹다,명사,
최고,最高,최고 점수,명사,
최근,最近,에 들다,명사,
추다,跳舞,춤을,동사,
추석,中秋節,명절,명사,
축구,足球,운동,명사,
축구공,足球,을 차다,명사,
축하,祝賀,축하 파티,명사,
출구,出口,로 나가다,명사,
출근,上班,퇴근,명사,
출발,出發,도착,명사,
출석,出席,을 부르다,명사,
출입,出入,을 통제하다,명사,
출입국,出入國,출입국 사무소,명사,
출장,出差,을 가다,명사,
출퇴근,通勤,을 하다,명사,
춤,舞蹈,을 추다,명사,
춤추다,跳（舞）,가수들이,동사,
춥다,冷,날씨가,형용사,
충분하다,足夠,시간이,형용사,
취미,愛好,취미 생활,명사,
취소,取消,예약 취소,명사,
취직,就業,이 되다,명사,
층,層,10층 건물,명사,
치과,牙科,병원,명사,
치다,敲,책상을,동사,
치료,治療,를 받다,명사,
치마,裙子,를 입다,명사,
치약,牙膏,을 짜다,명사,
치킨,炸雞,음식,명사,
친구,朋友,를 만나다,명사,
